uid,status,bytes,seconds
0,200,49376,0.130438
1,200,49376,0.024509
2,200,49376,0.049777
3,200,49376,0.110044
4,200,49376,0.041999
5,200,49376,0.074595
6,200,49376,0.012481
7,200,49376,0.010648
8,200,49376,0.012367
9,200,49376,0.011329
10,200,49376,0.015342
11,200,49376,0.015476
12,200,49376,0.026679
13,200,49376,0.018245
14,200,49376,0.024888
15,200,49376,0.028624
16,200,49376,0.025363
17,200,49376,0.035346
18,200,49376,0.022914
19,200,49376,0.039583
20,200,49376,0.033016
21,200,49376,0.046593
22,200,49376,0.048326
23,200,49376,0.035018
24,200,49376,0.082253
25,200,49376,0.046454
26,200,49376,0.092221
27,200,49376,0.109912
28,200,49376,0.039475
29,200,49376,0.046143
30,200,49376,0.060370
31,200,49376,0.100390
32,200,49376,0.062963
33,200,49376,0.073010
34,200,49376,0.077184
35,200,49376,0.090138
36,200,49376,0.083541
37,200,49376,0.052211
38,200,49376,0.074451
39,200,49376,0.071018
40,200,49376,0.072044
41,200,49376,0.071069
42,200,49376,0.089167
43,200,49376,0.086107
44,200,49376,0.072230
45,200,49376,0.060649
46,200,49376,0.085924
47,200,49376,0.082025
48,200,49376,0.072515
49,200,49376,0.076678
50,200,49376,0.114875
51,200,49376,0.111188
52,200,49376,0.070754
53,200,49376,0.115708
54,200,49376,0.100060
55,200,49376,0.076812
56,200,49376,0.097080
57,200,49376,0.085571
58,200,49376,0.052915
59,200,49376,0.100815
60,200,49376,0.082586
61,200,49376,0.054645
62,200,49376,0.075203
63,200,49376,0.061955
64,200,49376,0.096798
65,200,49376,0.130088
66,200,49376,0.078894
67,200,49376,0.089560
68,200,49376,0.090790
69,200,49376,0.073434
70,200,49376,0.067156
71,200,49376,0.097088
72,200,49376,0.054950
73,200,49376,0.087050
74,200,49376,0.057024
75,200,49376,0.068260
76,200,49376,0.078469
77,200,49376,0.087808
78,200,49376,0.091474
79,200,49376,0.092295
80,200,49376,0.084353
81,200,49376,0.085631
82,200,49376,0.045539
83,200,49376,0.122974
84,200,49376,0.053305
85,200,49376,0.072419
86,200,49376,0.053794
87,200,49376,0.102481
88,200,49376,0.102371
89,200,49376,0.058338
90,200,49376,0.136237
91,200,49376,0.076661
92,200,49376,0.042618
93,200,49376,0.102653
94,200,49376,0.107398
95,200,49376,0.092530
96,200,49376,0.070503
97,200,49376,0.080350
98,200,49376,0.105518
99,200,49376,0.113312
100,200,49376,0.047061
101,200,49376,0.080115
102,200,49376,0.056967
103,200,49376,0.056987
104,200,49376,0.085034
105,200,49376,0.055388
106,200,49376,0.078081
107,200,49376,0.080675
108,200,49376,0.132303
109,200,49376,0.078829
110,200,49376,0.067922
111,200,49376,0.078514
112,200,49376,0.064148
113,200,49376,0.094637
114,200,49376,0.092866
115,200,49376,0.088504
116,200,49376,0.092142
117,200,49376,0.105498
118,200,49376,0.083579
119,200,49376,0.086111
120,200,49376,0.056428
121,200,49376,0.105623
122,200,49376,0.101371
123,200,49376,0.109415
124,200,49376,0.053745
125,200,49376,0.069176
126,200,49376,0.042268
127,200,49376,0.076235
128,200,49376,0.091498
129,200,49376,0.087893
130,200,49376,0.053432
131,200,49376,0.070278
