uid,status,bytes,seconds
0,200,66069,0.079592
1,200,66069,0.046756
2,200,66069,0.025884
3,200,66069,0.043205
4,200,66069,0.073413
5,200,66069,0.055157
6,200,66069,0.111655
7,200,66069,0.050201
8,200,66069,0.014625
9,200,66069,0.075852
10,200,66069,0.073084
11,200,66069,0.015504
12,200,66069,0.085359
13,200,66069,0.056775
14,200,66069,0.012880
15,200,66069,0.009531
16,200,66069,0.037837
17,200,66069,0.015554
18,200,66069,0.053924
19,200,66069,0.036846
20,200,66069,0.027943
21,200,66069,0.063474
22,200,66069,0.047589
23,200,66069,0.021463
24,200,66069,0.047903
25,200,66069,0.046189
26,200,66069,0.076745
27,200,66069,0.057519
28,200,66069,0.054531
29,200,66069,0.051521
30,200,66069,0.045248
31,200,66069,0.056223
32,200,66069,0.037932
33,200,66069,0.076998
34,200,66069,0.101069
35,200,66069,0.093623
36,200,66069,0.063927
37,200,66069,0.071758
38,200,66069,0.097886
39,200,66069,0.057532
40,200,66069,0.074283
41,200,66069,0.090453
42,200,66069,0.033522
43,200,66069,0.103456
44,200,66069,0.045586
45,200,66069,0.075750
46,200,66069,0.049978
47,200,66069,0.100483
48,200,66069,0.065704
49,200,66069,0.063604
50,200,66069,0.082321
51,200,66069,0.072264
52,200,66069,0.101677
53,200,66069,0.047843
54,200,66069,0.077965
55,200,66069,0.082931
56,200,66069,0.090847
57,200,66069,0.055233
58,200,66069,0.078932
59,200,66069,0.074006
60,200,66069,0.050731
61,200,66069,0.072939
62,200,66069,0.110410
63,200,66069,0.039358
64,200,66069,0.057655
65,200,66069,0.067741
66,200,66069,0.076133
67,200,66069,0.063454
68,200,66069,0.048944
69,200,66069,0.054785
70,200,66069,0.059973
71,200,66069,0.088641
72,200,66069,0.050360
73,200,66069,0.070500
74,200,66069,0.098270
75,200,66069,0.077304
76,200,66069,0.053029
77,200,66069,0.066415
78,200,66069,0.051951
79,200,66069,0.074084
80,200,66069,0.067880
81,200,66069,0.067594
82,200,66069,0.054486
83,200,66069,0.058991
84,200,66069,0.118643
85,200,66069,0.064427
86,200,66069,0.035157
87,200,66069,0.077550
88,200,66069,0.056015
89,200,66069,0.051706
90,200,66069,0.077522
91,200,66069,0.101273
92,200,66069,0.059698
93,200,66069,0.077812
94,200,66069,0.049816
95,200,66069,0.053903
96,200,66069,0.053668
97,200,66069,0.065935
98,200,66069,0.046111
99,200,66069,0.072529
100,200,66069,0.052973
101,200,66069,0.085918
102,200,66069,0.040818
103,200,66069,0.037546
104,200,66069,0.061239
105,200,66069,0.063456
106,200,66069,0.070576
107,200,66069,0.059131
108,200,66069,0.074863
109,200,66069,0.052213
110,200,66069,0.070440
111,200,66069,0.053432
112,200,66069,0.051472
113,200,66069,0.064776
114,200,66069,0.058617
115,200,66069,0.095858
116,200,66069,0.054630
117,200,66069,0.092200
118,200,66069,0.070237
119,200,66069,0.057854
120,200,66069,0.084169
121,200,0,0.080131
122,200,66069,0.060565
123,200,66069,0.045455
124,200,66069,0.084449
125,200,66069,0.056164
126,200,66069,0.068089
127,200,66069,0.052332
128,200,66069,0.042982
129,200,66069,0.044963
130,200,66069,0.053248
131,200,66069,0.081967
132,200,66069,0.053815
133,200,66069,0.043866
134,200,66069,0.065654
135,200,66069,0.059688
136,200,66069,0.060957
137,200,66069,0.066156
138,200,66069,0.139053
139,200,66069,0.101657
140,200,66069,0.085050
141,200,66069,0.085421
142,200,66069,0.099607
143,200,66069,0.094197
144,200,66069,0.039232
145,200,66069,0.053021
146,200,66069,0.115176
147,200,66069,0.049870
148,200,66069,0.053224
149,200,66069,0.044189
150,200,66069,0.081686
151,200,66069,0.096864
152,200,66069,0.111550
153,200,66069,0.069596
154,200,66069,0.104211
155,200,66069,0.043056
156,200,66069,0.072577
157,200,66069,0.097563
158,200,66069,0.079052
159,200,66069,0.106055
160,200,66069,0.069981
161,200,66069,0.086764
162,200,66069,0.095011
163,200,66069,0.096980
164,200,66069,0.054494
165,200,66069,0.071744
166,200,66069,0.112631
167,200,66069,0.095519
168,200,66069,0.067944
169,200,66069,0.108466
170,200,66069,0.085270
171,200,66069,0.067686
172,200,66069,0.082195
173,200,66069,0.064439
174,200,66069,0.078742
175,200,66069,0.048838
176,200,66069,0.088419
177,200,66069,0.082360
178,200,66069,0.084219
179,200,66069,0.089930
180,200,66069,0.091167
181,200,66069,0.068552
182,200,66069,0.079899
183,200,66069,0.062279
184,200,66069,0.045458
185,200,66069,0.060512
186,200,66069,0.078547
187,200,66069,0.093436
188,200,66069,0.072289
189,200,66069,0.055997
190,200,66069,0.069607
191,200,66069,0.099285
192,200,66069,0.083922
193,200,66069,0.074102
194,200,66069,0.065069
195,200,66069,0.065888
196,200,66069,0.078382
197,200,66069,0.064921
198,200,66069,0.082667
199,200,66069,0.061746
200,200,66069,0.076959
201,200,66069,0.080386
202,200,66069,0.057239
203,200,66069,0.053696
204,200,66069,0.051586
205,200,66069,0.086109
206,200,66069,0.077256
207,200,66069,0.071077
208,200,66069,0.078958
209,200,66069,0.050249
210,200,66069,0.076030
211,200,66069,0.049904
212,200,66069,0.056843
213,200,66069,0.061623
214,200,66069,0.082272
215,200,66069,0.076508
216,200,66069,0.050281
217,200,66069,0.051483
218,200,66069,0.045477
219,200,66069,0.053607
220,200,66069,0.054107
221,200,66069,0.056754
222,200,66069,0.074285
223,200,66069,0.055543
224,200,66069,0.061350
225,200,66069,0.072197
226,200,66069,0.059234
227,200,66069,0.046471
228,200,66069,0.047823
229,200,66069,0.077517
230,200,66069,0.050722
231,200,66069,0.051131
232,200,66069,0.053751
233,200,66069,0.078168
234,200,66069,0.062688
235,200,66069,0.081110
236,200,66069,0.053642
237,200,66069,0.058262
238,200,66069,0.050351
239,200,66069,0.074356
240,200,66069,0.071229
241,200,66069,0.053632
242,200,66069,0.071740
243,200,66069,0.050293
244,200,66069,0.052882
245,200,66069,0.056515
246,200,66069,0.066187
247,200,66069,0.059460
248,200,66069,0.051193
249,200,66069,0.060306
250,200,66069,0.055175
251,200,66069,0.079050
252,200,66069,0.046165
253,200,66069,0.057703
254,200,66069,0.058464
255,200,66069,0.048988
256,200,66069,0.064828
257,200,66069,0.047219
258,200,66069,0.061381
259,200,66069,0.063945
260,200,66069,0.086942
261,200,66069,0.047698
262,200,66069,0.073980
263,200,66069,0.086304
264,200,66069,0.057436
265,200,66069,0.046741
266,200,66069,0.057508
267,200,66069,0.046592
268,200,66069,0.074188
269,200,66069,0.074962
270,200,66069,0.079218
271,200,66069,0.063262
272,200,66069,0.060661
273,200,66069,0.054140
274,200,66069,0.071377
275,200,66069,0.041300
276,200,66069,0.080330
277,200,66069,0.075163
278,200,66069,0.055746
279,200,66069,0.071562
280,200,66069,0.059013
281,200,66069,0.050208
282,200,66069,0.086291
283,200,66069,0.047106
284,200,66069,0.066822
285,200,66069,0.058591
286,200,66069,0.055406
287,200,66069,0.063520
288,200,66069,0.067641
289,200,66069,0.078270
290,200,66069,0.074517
291,200,66069,0.040452
292,200,66069,0.081215
293,200,66069,0.064305
294,200,66069,0.115033
295,200,66069,0.055333
296,200,66069,0.058132
297,200,66069,0.062786
298,200,66069,0.066766
299,200,66069,0.067666
300,200,66069,0.046314
301,200,66069,0.057298
302,200,66069,0.066309
303,200,66069,0.079331
304,200,66069,0.035357
305,200,66069,0.061908
306,200,66069,0.050573
307,200,66069,0.045334
308,200,66069,0.060173
309,200,66069,0.056236
310,200,66069,0.043907
311,200,66069,0.087551
312,200,66069,0.056928
313,200,66069,0.078893
314,200,66069,0.073764
315,200,66069,0.058365
316,200,66069,0.086909
317,200,66069,0.073768
318,200,66069,0.053546
319,200,66069,0.081373
320,200,66069,0.076968
321,200,66069,0.079980
322,200,66069,0.062182
323,200,66069,0.107733
324,200,66069,0.049134
325,200,66069,0.057672
326,200,66069,0.086222
327,200,66069,0.062368
328,200,66069,0.057604
329,200,66069,0.093502
330,200,66069,0.061725
331,200,66069,0.070992
332,200,66069,0.057576
333,200,66069,0.082072
334,200,66069,0.092684
335,200,66069,0.054883
336,200,66069,0.094758
337,200,66069,0.074039
338,200,66069,0.075324
339,200,66069,0.078228
340,200,66069,0.082600
341,200,66069,0.059032
342,200,66069,0.077647
343,200,66069,0.056923
344,200,66069,0.083018
345,200,66069,0.081498
346,200,66069,0.059414
347,200,66069,0.074714
348,200,66069,0.058803
349,200,66069,0.056236
350,200,66069,0.074109
351,200,66069,0.083309
352,200,66069,0.083283
353,200,66069,0.071285
354,200,66069,0.073906
355,200,66069,0.043461
356,200,66069,0.076641
357,200,66069,0.068409
358,200,66069,0.048821
359,200,66069,0.059056
360,200,66069,0.067973
361,200,66069,0.063283
362,200,66069,0.087057
363,200,66069,0.070115
364,200,66069,0.063456
365,200,66069,0.056467
366,200,66069,0.038834
367,200,66069,0.051482
368,200,66069,0.062186
369,200,66069,0.045030
370,200,66069,0.051677
371,200,66069,0.054908
372,200,66069,0.043206
373,200,66069,0.061198
374,200,66069,0.038535
375,200,66069,0.079509
376,200,66069,0.061320
377,200,66069,0.045047
378,200,66069,0.067317
379,200,66069,0.064988
380,200,66069,0.065792
381,200,66069,0.063978
382,200,66069,0.039289
383,200,66069,0.048704
384,200,66069,0.047472
385,200,66069,0.051957
386,200,66069,0.041499
387,200,66069,0.065474
388,200,66069,0.062779
389,200,66069,0.052855
390,200,66069,0.054167
391,200,66069,0.067670
392,200,66069,0.058522
393,200,66069,0.054997
394,200,66069,0.084005
395,200,66069,0.060441
396,200,66069,0.045774
397,200,66069,0.053780
398,200,66069,0.069800
399,200,66069,0.075364
400,200,66069,0.065056
401,200,66069,0.049423
402,200,66069,0.056892
403,200,66069,0.059871
404,200,66069,0.073994
405,200,66069,0.064148
406,200,66069,0.043234
407,200,66069,0.043921
408,200,66069,0.050359
409,200,66069,0.073753
410,200,66069,0.053229
411,200,66069,0.059843
412,200,66069,0.034203
413,200,66069,0.083386
414,200,66069,0.072559
415,200,66069,0.040220
416,200,66069,0.071642
417,200,66069,0.063992
418,200,66069,0.047167
419,200,66069,0.057949
420,200,66069,0.046145
421,200,66069,0.057505
422,200,66069,0.048821
423,200,66069,0.050162
424,200,66069,0.038689
425,200,66069,0.046110
426,200,66069,0.071020
427,200,66069,0.058713
428,200,66069,0.064150
429,200,66069,0.062589
430,200,66069,0.085178
431,200,66069,0.055029
432,200,66069,0.060075
433,200,66069,0.055070
434,200,66069,0.066819
435,200,66069,0.034810
436,200,66069,0.055599
437,200,66069,0.093041
438,200,66069,0.079343
439,200,66069,0.057497
440,200,66069,0.057728
441,200,66069,0.056009
442,200,66069,0.061293
443,200,66069,0.063207
444,200,66069,0.050217
445,200,66069,0.039308
446,200,66069,0.069776
447,200,66069,0.105362
448,200,66069,0.078618
449,200,66069,0.034913
450,200,66069,0.074373
451,200,66069,0.036469
452,200,66069,0.051292
453,200,66069,0.038974
454,200,66069,0.051297
455,200,66069,0.049508
456,200,66069,0.067963
457,200,66069,0.082312
458,200,66069,0.075116
459,200,66069,0.036238
460,200,66069,0.049476
461,200,66069,0.046303
462,200,66069,0.064231
463,200,66069,0.080179
464,200,66069,0.056270
465,200,66069,0.054865
466,200,66069,0.045901
467,200,66069,0.055580
468,200,66069,0.082457
469,200,66069,0.054823
470,200,66069,0.051151
471,200,66069,0.065145
472,200,66069,0.045072
473,200,66069,0.039841
474,200,66069,0.042507
475,200,66069,0.033220
476,200,66069,0.068412
477,200,66069,0.041763
478,200,66069,0.042338
479,200,66069,0.046472
480,200,66069,0.069530
481,200,66069,0.038664
482,200,66069,0.089002
483,200,66069,0.056949
484,200,66069,0.064527
485,200,66069,0.076160
486,200,66069,0.049782
487,200,66069,0.045481
488,200,66069,0.048721
489,200,66069,0.037148
490,200,66069,0.069501
491,200,66069,0.055509
492,200,66069,0.088543
493,200,66069,0.071359
494,200,66069,0.048008
495,200,66069,0.040958
496,200,66069,0.076308
497,200,66069,0.066796
498,200,66069,0.058966
499,200,66069,0.057099
500,200,66069,0.063179
501,200,66069,0.055986
502,200,66069,0.058487
503,200,66069,0.072497
504,200,66069,0.045039
505,200,66069,0.067510
506,200,66069,0.055496
507,200,66069,0.076323
508,200,66069,0.058122
509,200,66069,0.068218
510,200,66069,0.069402
511,200,66069,0.074606
512,200,66069,0.065450
513,200,66069,0.052257
514,200,66069,0.063870
515,200,66069,0.058924
516,200,66069,0.053329
517,200,66069,0.096665
518,200,66069,0.065260
519,200,66069,0.094353
520,200,66069,0.070491
521,200,66069,0.091060
522,200,66069,0.056145
523,200,66069,0.068920
524,200,66069,0.082901
525,200,66069,0.060033
526,200,66069,0.046586
527,200,66069,0.059050
528,200,66069,0.072063
529,200,66069,0.102661
530,200,66069,0.045838
531,200,66069,0.050223
532,200,66069,0.063474
533,200,66069,0.054996
534,200,66069,0.050884
535,200,66069,0.052132
536,200,66069,0.075621
537,200,66069,0.037234
538,200,66069,0.090727
539,200,66069,0.070162
540,200,66069,0.082052
541,200,66069,0.082609
542,200,66069,0.093842
543,200,66069,0.081985
544,200,66069,0.039391
545,200,66069,0.092618
546,200,66069,0.081263
547,200,66069,0.045748
548,200,66069,0.034854
549,200,66069,0.057154
550,200,66069,0.105544
551,200,66069,0.071072
552,200,66069,0.104248
553,200,66069,0.072902
554,200,66069,0.058924
555,200,66069,0.078741
556,200,66069,0.062105
557,200,66069,0.065876
558,200,66069,0.074104
559,200,66069,0.086856
560,200,66069,0.064732
561,200,66069,0.059129
562,200,66069,0.065447
563,200,66069,0.084928
564,200,66069,0.064885
565,200,66069,0.050473
566,200,66069,0.092819
567,200,66069,0.093133
568,200,66069,0.099906
569,200,66069,0.078925
570,200,66069,0.063266
571,200,66069,0.065682
572,200,66069,0.078428
573,200,66069,0.080389
574,200,66069,0.090271
575,200,66069,0.059359
576,200,66069,0.051513
577,200,66069,0.104282
578,200,66069,0.041434
579,200,66069,0.072274
580,200,66069,0.068917
581,200,66069,0.097322
582,200,66069,0.060950
583,200,66069,0.070992
584,200,66069,0.065303
585,200,66069,0.055290
586,200,66069,0.097392
587,200,66069,0.077021
588,200,66069,0.070515
589,200,66069,0.063076
590,200,66069,0.124005
591,200,66069,0.087339
592,200,66069,0.096545
593,200,66069,0.116850
594,200,66069,0.054802
595,200,66069,0.118479
596,200,66069,0.074608
597,200,66069,0.058210
598,200,66069,0.063527
599,200,66069,0.112871
600,200,66069,0.041391
601,200,66069,0.103651
602,200,66069,0.055207
603,200,66069,0.074885
604,200,66069,0.093901
605,200,66069,0.069006
606,200,66069,0.078192
607,200,66069,0.049385
608,200,66069,0.095068
609,200,66069,0.090369
610,200,66069,0.087133
611,200,66069,0.102048
612,200,66069,0.106965
613,200,66069,0.083759
614,200,66069,0.102555
615,200,66069,0.072443
616,200,66069,0.073735
617,200,66069,0.093699
618,200,66069,0.066844
619,200,66069,0.082767
620,200,66069,0.090100
621,200,66069,0.104329
622,200,66069,0.083128
623,200,66069,0.087464
624,200,66069,0.063665
625,200,66069,0.080965
626,200,66069,0.068465
627,200,66069,0.076338
628,200,66069,0.065902
629,200,66069,0.083655
630,200,66069,0.075151
631,200,66069,0.021707
632,200,66069,0.080003
633,200,66069,0.063370
634,200,66069,0.100579
635,200,66069,0.073459
636,200,66069,0.065993
637,200,66069,0.046149
638,200,66069,0.136485
639,200,66069,0.048107
640,200,66069,0.043673
641,200,66069,0.045350
642,200,66069,0.051121
643,200,66069,0.060122
644,200,66069,0.133743
645,200,66069,0.033655
646,200,66069,0.060556
647,200,66069,0.048735
648,200,66069,0.058302
649,200,66069,0.069710
650,200,66069,0.060673
651,200,66069,0.076749
652,200,66069,0.058135
653,200,66069,0.065588
654,200,66069,0.059537
655,200,66069,0.048643
656,200,66069,0.054404
657,200,66069,0.064942
658,200,66069,0.076933
659,200,66069,0.052364
660,200,66069,0.072002
661,200,66069,0.076420
662,200,66069,0.072584
663,200,66069,0.067260
664,200,66069,0.076994
665,200,66069,0.044040
666,200,66069,0.047230
667,200,66069,0.067928
668,200,66069,0.048746
669,200,66069,0.080194
670,200,66069,0.088996
671,200,66069,0.062221
672,200,66069,0.070016
673,200,66069,0.081525
674,200,66069,0.064924
675,200,66069,0.078592
676,200,66069,0.078533
677,200,66069,0.049545
678,200,66069,0.049621
679,200,66069,0.053067
680,200,66069,0.071244
681,200,66069,0.093802
682,200,66069,0.046556
683,200,66069,0.071510
684,200,66069,0.065567
685,200,66069,0.058754
686,200,66069,0.096412
687,200,66069,0.072610
688,200,66069,0.071106
689,200,66069,0.081139
690,200,66069,0.060432
691,200,66069,0.040575
692,200,66069,0.024561
693,200,66069,0.076449
694,200,66069,0.070705
695,200,66069,0.080267
696,200,66069,0.064015
697,200,66069,0.072250
698,200,66069,0.062504
699,200,66069,0.060290
700,200,66069,0.055560
701,200,66069,0.079030
702,200,66069,0.100671
703,200,66069,0.095512
704,200,66069,0.080048
705,200,66069,0.079858
706,200,66069,0.051792
707,200,66069,0.105908
708,200,66069,0.063645
709,200,66069,0.058786
710,200,66069,0.077651
711,200,66069,0.075038
712,200,66069,0.084943
713,200,66069,0.053752
714,200,66069,0.046194
715,200,66069,0.088445
716,200,66069,0.083834
717,200,66069,0.088267
718,200,66069,0.062600
719,200,66069,0.068499
720,200,66069,0.080308
721,200,66069,0.047474
722,200,66069,0.090893
723,200,66069,0.087381
724,200,66069,0.067745
725,200,66069,0.072287
726,200,66069,0.059873
727,200,66069,0.074500
728,200,66069,0.059765
729,200,66069,0.095357
730,200,66069,0.094865
731,200,66069,0.071517
732,200,66069,0.076131
733,200,66069,0.052576
734,200,66069,0.077121
735,200,66069,0.055353
736,200,66069,0.081063
737,200,66069,0.065357
738,200,66069,0.040257
739,200,66069,0.089015
740,200,66069,0.097970
741,200,66069,0.052785
742,200,66069,0.087994
743,200,66069,0.089003
744,200,66069,0.063898
745,200,66069,0.083195
746,200,66069,0.049815
747,200,66069,0.058454
748,200,66069,0.056913
749,200,66069,0.075697
750,200,66069,0.054409
751,200,66069,0.058527
752,200,66069,0.062037
753,200,66069,0.053989
754,200,66069,0.068843
755,200,66069,0.059342
756,200,66069,0.064340
757,200,66069,0.050895
758,200,66069,0.053674
759,200,66069,0.068536
760,200,66069,0.075453
761,200,66069,0.043907
762,200,66069,0.075507
763,200,66069,0.057743
