uid,status,bytes,seconds
0,200,22480,0.063498
1,200,22480,0.077214
2,200,22480,0.061188
3,200,22480,0.053195
4,200,22480,0.052491
5,200,22480,0.075582
6,200,22480,0.038375
7,200,22480,0.017817
8,200,22480,0.081981
9,200,22480,0.068088
10,200,22480,0.012839
11,200,22480,0.019117
12,200,22480,0.025340
13,200,22480,0.029284
14,200,22480,0.057012
15,200,22480,0.024488
16,200,22480,0.068856
17,200,22480,0.030900
18,200,22480,0.059056
19,200,22480,0.047752
20,200,22480,0.028766
21,200,22480,0.075439
22,200,22480,0.067767
23,200,22480,0.042243
24,200,22480,0.075662
25,200,22480,0.049730
26,200,22480,0.049631
27,200,22480,0.066847
28,200,22480,0.078333
29,200,22480,0.124814
30,200,22480,0.039830
31,200,22480,0.067451
32,200,22480,0.115591
33,200,22480,0.089562
34,200,22480,0.090350
35,200,22480,0.144079
36,200,22480,0.075899
37,200,22480,0.097170
38,200,22480,0.101508
39,200,22480,0.092821
40,200,22480,0.082848
41,200,22480,0.070804
42,200,22480,0.066643
43,200,22480,0.058745
44,200,22480,0.094584
45,200,22480,0.106054
46,200,22480,0.093032
47,200,22480,0.065279
48,200,22480,0.050483
49,200,22480,0.088875
50,200,22480,0.112006
51,200,22480,0.061932
52,200,22480,0.097820
53,200,22480,0.119519
54,200,22480,0.093327
55,200,22480,0.085434
56,200,22480,0.080709
57,200,22480,0.085143
58,200,22480,0.054168
59,200,22480,0.075830
60,200,22480,0.069656
61,200,22480,0.095657
62,200,22480,0.076359
63,200,22480,0.092694
64,200,22480,0.100069
65,200,22480,0.079546
66,200,22480,0.069656
67,200,22480,0.087468
68,200,22480,0.079673
69,200,22480,0.071490
70,200,22480,0.077168
71,200,22480,0.059348
72,200,22480,0.123480
73,200,22480,0.101166
74,200,22480,0.063969
75,200,22480,0.061313
76,200,22480,0.072239
77,200,22480,0.052945
78,200,22480,0.095527
79,200,22480,0.172950
80,200,22480,0.078736
81,200,22480,0.079039
82,200,22480,0.067369
83,200,22480,0.071051
84,200,22480,0.060344
85,200,22480,0.079209
86,200,22480,0.096714
87,200,22480,0.094979
88,200,22480,0.046651
89,200,22480,0.100783
90,200,22480,0.073980
91,200,22480,0.052289
92,200,22480,0.072195
93,200,22480,0.106354
94,200,22480,0.083430
95,200,22480,0.060277
96,200,22480,0.069746
97,200,22480,0.099357
98,200,22480,0.053434
99,200,22480,0.057417
100,200,22480,0.064594
101,200,22480,0.067907
102,200,22480,0.104144
103,200,22480,0.055663
104,200,22480,0.092673
105,200,22480,0.107740
106,200,22480,0.076781
107,200,22480,0.085842
108,200,22480,0.113139
109,200,22480,0.083310
110,200,22480,0.081040
111,200,22480,0.064270
112,200,22480,0.081348
113,200,22480,0.078745
114,200,22480,0.108616
115,200,22480,0.067726
116,200,22480,0.092767
117,200,22480,0.066277
118,200,22480,0.072890
119,200,22480,0.102632
120,200,22480,0.063826
121,200,22480,0.112456
122,200,22480,0.095530
123,200,22480,0.088166
124,200,22480,0.112802
125,200,22480,0.087236
126,200,22480,0.081815
127,200,22480,0.073027
128,200,22480,0.097425
129,200,22480,0.126251
130,200,22480,0.053635
131,200,22480,0.147102
132,200,22480,0.084328
133,200,22480,0.107427
134,200,22480,0.076087
135,200,22480,0.094094
136,200,22480,0.105672
137,200,22480,0.091715
138,200,22480,0.107571
139,200,22480,0.040299
140,200,22480,0.066097
141,200,22480,0.123548
142,200,22480,0.173142
143,200,22480,0.066866
144,200,22480,0.126553
145,200,22480,0.084527
146,200,22480,0.084655
147,200,22480,0.111796
148,200,22480,0.081098
149,200,22480,0.143164
150,200,22480,0.065522
151,200,22480,0.119444
152,200,22480,0.075223
153,200,22480,0.099269
154,200,22480,0.089007
155,200,22480,0.073410
156,200,22480,0.074254
157,200,22480,0.049112
158,200,22480,0.106734
159,200,22480,0.117581
160,200,22480,0.084023
161,200,22480,0.125682
162,200,22480,0.044718
163,200,22480,0.069421
164,200,22480,0.054503
165,200,22480,0.065226
166,200,22480,0.078405
167,200,22480,0.142050
168,200,22480,0.064312
169,200,22480,0.097710
170,200,22480,0.090753
171,200,22480,0.132373
172,200,22480,0.089694
173,200,22480,0.127750
174,200,22480,0.110188
175,200,22480,0.081422
176,200,22480,0.069021
177,200,22480,0.105317
178,200,22480,0.105158
179,200,22480,0.079662
180,200,22480,0.112697
181,200,22480,0.062431
182,200,22480,0.098179
183,200,22480,0.090729
184,200,22480,0.072160
185,200,22480,0.074379
186,200,22480,0.050175
187,200,22480,0.108398
188,200,22480,0.065162
189,200,22480,0.102863
190,200,22480,0.091676
191,200,22480,0.065652
192,200,22480,0.095366
193,200,22480,0.109948
194,200,22480,0.066487
195,200,22480,0.130582
196,200,22480,0.102240
197,200,22480,0.091073
198,200,22480,0.082686
199,200,22480,0.063777
200,200,22480,0.078516
201,200,22480,0.095095
202,200,22480,0.077344
203,200,22480,0.101527
204,200,22480,0.101133
205,200,22480,0.109126
206,200,22480,0.162325
207,200,22480,0.128252
208,200,22480,0.099198
209,200,22480,0.149089
210,200,22480,0.121068
211,200,22480,0.088715
212,200,22480,0.073145
213,200,22480,0.079229
214,200,22480,0.055088
215,200,22480,0.094531
216,200,22480,0.128688
217,200,22480,0.166756
218,200,22480,0.058175
219,200,22480,0.091613
220,200,22480,0.087930
221,200,22480,0.087186
222,200,22480,0.134410
223,200,22480,0.154124
224,200,22480,0.129053
225,200,22480,0.089968
226,200,22480,0.105801
227,200,22480,0.082097
228,200,22480,0.103874
229,200,22480,0.107838
230,200,22480,0.086947
231,200,22480,0.041476
232,200,22480,0.088646
233,200,22480,0.135995
234,200,22480,0.135368
235,200,22480,0.094068
236,200,22480,0.111193
237,200,22480,0.087265
238,200,22480,0.125154
239,200,22480,0.102445
240,200,22480,0.134468
241,200,22480,0.085222
242,200,22480,0.111166
243,200,22480,0.066351
244,200,22480,0.085102
245,200,22480,0.114656
246,200,22480,0.094809
247,200,22480,0.085445
248,200,22480,0.109823
249,200,22480,0.064958
250,200,22480,0.069228
251,200,22480,0.075150
252,200,22480,0.109891
253,200,22480,0.068809
254,200,22480,0.108006
255,200,22480,0.101200
256,200,22480,0.097150
257,200,22480,0.079233
258,200,22480,0.080958
259,200,22480,0.076654
260,200,22480,0.052218
261,200,22480,0.129464
262,200,22480,0.095561
263,200,22480,0.103130
264,200,22480,0.052814
265,200,22480,0.101420
266,200,22480,0.042816
267,200,22480,0.094212
268,200,22480,0.076777
269,200,22480,0.088943
270,200,22480,0.086668
271,200,22480,0.082698
272,200,22480,0.059053
273,200,22480,0.062871
274,200,22480,0.065705
275,200,22480,0.116180
276,200,22480,0.126814
277,200,22480,0.107793
278,200,22480,0.062300
279,200,22480,0.077417
280,200,22480,0.123033
281,200,22480,0.057028
282,200,22480,0.062212
283,200,22480,0.086041
284,200,22480,0.142946
285,200,22480,0.062027
286,200,22480,0.097432
287,200,22480,0.073655
288,200,22480,0.052232
289,200,22480,0.075933
290,200,22480,0.082957
291,200,22480,0.065609
292,200,22480,0.075458
293,200,22480,0.072662
294,200,22480,0.092884
295,200,22480,0.132997
296,200,22480,0.113018
297,200,22480,0.095721
298,200,22480,0.078233
299,200,22480,0.113033
300,200,22480,0.082680
301,200,22480,0.095133
302,200,22480,0.089360
303,200,22480,0.160138
304,200,22480,0.130834
305,200,22480,0.170928
306,200,22480,0.131617
307,200,22480,0.145017
308,200,22480,0.096374
309,200,22480,0.083051
310,200,22480,0.092898
311,200,22480,0.106626
312,200,22480,0.096255
313,200,22480,0.101124
314,200,22480,0.123923
315,200,22480,0.072891
316,200,22480,0.135391
317,200,22480,0.108077
318,200,22480,0.159288
319,200,22480,0.082239
320,200,22480,0.117696
321,200,22480,0.050444
322,200,22480,0.112082
323,200,22480,0.114165
324,200,22480,0.143679
325,200,22480,0.138988
326,200,22480,0.073067
327,200,22480,0.070227
328,200,22480,0.141712
329,200,22480,0.137625
330,200,22480,0.124346
331,200,22480,0.100407
332,200,22480,0.069182
333,200,22480,0.049359
334,200,22480,0.108867
335,200,22480,0.073818
336,200,22480,0.070161
337,200,22480,0.077442
338,200,22480,0.071214
339,200,22480,0.039445
340,200,22480,0.070985
341,200,22480,0.089696
342,200,22480,0.098808
343,200,22480,0.074424
344,200,22480,0.089862
345,200,22480,0.083037
346,200,22480,0.078848
347,200,22480,0.091035
348,200,22480,0.075138
349,200,22480,0.116198
350,200,22480,0.100060
351,200,22480,0.065068
352,200,22480,0.097328
353,200,22480,0.151968
354,200,22480,0.086334
355,200,22480,0.065808
356,200,22480,0.094202
357,200,22480,0.088486
358,200,22480,0.100791
359,200,22480,0.089555
360,200,22480,0.134052
361,200,22480,0.148726
362,200,22480,0.095003
363,200,22480,0.066026
364,200,22480,0.088898
365,200,22480,0.117766
366,200,22480,0.085977
367,200,22480,0.063744
368,200,22480,0.080958
369,200,22480,0.071444
370,200,22480,0.061365
371,200,22480,0.061177
372,200,22480,0.229350
373,200,22480,0.078297
374,200,22480,0.049066
375,200,22480,0.048855
376,200,22480,0.121250
377,200,22480,0.103159
378,200,22480,0.180696
379,200,22480,0.183890
380,200,22480,0.090763
381,200,22480,0.199655
382,200,22480,0.201880
383,200,22480,0.101298
384,200,22480,0.095001
385,200,22480,0.180451
386,200,22480,0.102746
387,200,22480,0.201016
388,200,22480,0.180601
389,200,22480,0.177143
390,200,22480,0.160772
391,200,22480,0.179538
392,200,22480,0.161106
393,200,22480,0.124602
394,200,22480,0.163453
395,200,22480,0.181144
396,200,22480,0.186881
397,200,22480,0.188735
398,200,22480,0.184240
399,200,22480,0.029881
400,200,22480,0.037209
401,200,22480,0.040680
402,200,22480,0.111048
403,200,22480,0.110423
404,200,22480,0.101881
405,200,22480,0.118224
406,200,22480,0.033081
407,200,22480,0.129868
408,200,22480,0.107900
409,200,22480,0.121468
410,200,22480,0.108024
411,200,22480,0.136769
412,200,22480,0.038323
413,200,22480,0.051578
414,200,22480,0.024948
415,200,22480,0.116494
416,200,22480,0.048360
417,200,22480,0.104999
418,200,22480,0.042096
419,200,22480,0.108268
420,200,22480,0.034778
421,200,22480,0.109943
422,200,22480,0.039999
423,200,22480,0.053309
424,200,22480,0.091071
425,200,22480,0.130708
426,200,22480,0.094800
427,200,22480,0.040626
428,200,22480,0.092721
429,200,22480,0.044705
430,200,22480,0.105146
431,200,22480,0.092431
432,200,22480,0.076583
433,200,22480,0.033846
434,200,22480,0.019903
435,200,22480,0.058769
436,200,22480,0.090464
437,200,22480,0.083735
438,200,22480,0.023325
439,200,22480,0.023142
440,200,22480,0.025051
441,200,22480,0.023280
442,200,22480,0.079418
443,200,22480,0.033431
444,200,22480,0.023125
445,200,22480,0.030572
446,200,22480,0.079030
447,200,22480,0.073212
448,200,22480,0.089965
449,200,22480,0.090889
450,200,22480,0.086860
451,200,22480,0.107122
452,200,22480,0.112223
453,200,22480,0.091475
454,200,22480,0.097638
455,200,22480,0.092871
456,200,22480,0.084452
457,200,22480,0.116356
458,200,22480,0.065294
459,200,22480,0.071534
460,200,22480,0.067638
461,200,22480,0.079658
462,200,22480,0.114629
463,200,22480,0.057266
464,200,22480,0.077920
465,200,22480,0.045326
466,200,22480,0.111323
467,200,22480,0.069959
468,200,22480,0.082240
469,200,22480,0.090743
470,200,22480,0.088258
471,200,22480,0.061514
472,200,22480,0.077212
473,200,22480,0.072490
474,200,22480,0.092065
475,200,22480,0.056148
476,200,22480,0.092223
477,200,22480,0.075211
478,200,22480,0.045396
479,200,22480,0.097728
480,200,22480,0.097023
481,200,22480,0.086884
482,200,22480,0.083877
483,200,22480,0.176807
484,200,22480,0.086287
