uid,status,bytes,seconds
0,200,49376,0.104688
1,200,49376,0.091134
2,200,49376,0.117831
3,200,49376,0.101175
4,200,49376,0.107717
5,200,49376,0.096675
6,200,49376,0.123396
7,200,49376,0.089936
8,200,49376,0.065734
9,200,49376,0.094998
10,200,49376,0.105624
11,200,49376,0.097738
12,200,49376,0.106344
13,200,49376,0.091379
14,200,49376,0.086477
15,200,49376,0.111556
16,200,49376,0.127292
17,200,49376,0.091953
18,200,49376,0.106510
19,200,49376,0.105144
20,200,49376,0.098096
21,200,49376,0.060880
22,200,49376,0.080805
23,200,49376,0.032627
24,200,49376,0.093915
25,200,49376,0.097023
26,200,49376,0.065176
27,200,49376,0.068647
28,200,49376,0.040207
29,200,49376,0.115438
30,200,49376,0.046889
31,200,49376,0.075441
32,200,49376,0.074708
33,200,49376,0.101787
34,200,49376,0.128551
35,200,49376,0.074658
36,200,49376,0.099279
37,200,49376,0.074858
38,200,49376,0.048008
39,200,49376,0.052661
40,200,49376,0.063521
41,200,49376,0.112957
42,200,49376,0.045258
43,200,49376,0.094433
44,200,49376,0.080440
45,200,49376,0.106375
46,200,49376,0.097419
47,200,49376,0.097771
48,200,49376,0.070600
49,200,49376,0.091216
50,200,49376,0.084089
51,200,49376,0.074793
52,200,49376,0.074664
53,200,49376,0.069691
54,200,49376,0.069268
55,200,49376,0.079696
56,200,49376,0.068831
57,200,49376,0.064459
58,200,49376,0.087613
59,200,49376,0.096172
60,200,49376,0.072720
61,200,49376,0.065014
62,200,49376,0.055168
63,200,49376,0.070403
64,200,49376,0.081683
65,200,49376,0.086720
66,200,49376,0.087338
67,200,49376,0.052708
68,200,49376,0.075048
69,200,49376,0.063567
70,200,49376,0.042471
71,200,49376,0.070427
72,200,49376,0.067961
73,200,49376,0.069722
74,200,49376,0.081620
75,200,49376,0.082686
76,200,49376,0.080981
77,200,49376,0.055059
78,200,49376,0.077161
79,200,49376,0.079209
80,200,49376,0.070893
81,200,49376,0.071767
82,200,49376,0.057103
83,200,49376,0.072190
84,200,49376,0.069719
85,200,49376,0.066255
86,200,49376,0.059211
87,200,49376,0.051323
88,200,49376,0.048750
89,200,49376,0.052143
90,200,49376,0.050383
91,200,49376,0.049647
92,200,49376,0.046436
93,200,49376,0.047840
94,200,49376,0.048493
95,200,49376,0.044259
96,200,49376,0.044105
97,200,49376,0.044326
98,200,49376,0.043008
99,200,49376,0.038407
