uid,status,bytes,seconds
0,200,11269,0.038484
1,200,11269,0.056690
2,200,11269,0.037590
3,200,11269,0.045467
4,200,11269,0.119513
5,200,11269,0.079394
6,200,11269,0.052381
7,200,11269,0.070050
8,200,11269,0.081142
9,200,11269,0.033028
10,200,11269,0.056009
11,200,11269,0.068213
12,200,11269,0.092956
13,200,11269,0.057932
14,200,11269,0.013551
15,200,11269,0.016136
16,200,11269,0.020668
17,200,11269,0.040593
18,200,11269,0.067392
19,200,11269,0.032116
20,200,11269,0.089930
21,200,11269,1.053714
22,200,11269,0.078695
23,200,11269,0.100045
24,200,11269,0.074831
25,200,11269,0.052147
26,200,11269,0.063439
27,200,11269,0.078485
28,200,11269,0.066915
29,200,11269,0.051349
30,200,11269,0.086065
31,200,11269,0.078870
32,200,11269,0.099892
33,200,11269,0.069198
34,200,11269,0.050972
35,200,11269,0.082324
36,200,11269,0.116570
37,200,11269,0.040523
38,200,11269,0.068029
39,200,11269,0.084975
40,200,11269,0.091815
41,200,11269,0.076943
42,200,11269,0.088830
43,200,11269,0.098072
44,200,11269,0.089419
45,200,11269,0.053381
46,200,11269,0.092919
47,200,11269,0.093429
48,200,11269,0.079854
49,200,11269,0.087594
50,200,11269,0.031311
51,200,11269,0.092455
52,200,11269,0.072915
53,200,11269,0.060340
54,200,11269,0.053037
55,200,11269,0.067063
56,200,11269,0.047389
57,200,11269,0.071508
58,200,11269,0.102829
59,200,11269,0.077431
60,200,11269,0.077497
61,200,11269,0.075626
62,200,11269,0.054644
63,200,11269,0.066091
64,200,11269,0.080366
65,200,11269,0.047014
66,200,11269,0.067814
67,200,11269,0.062883
68,200,11269,0.063730
69,200,11269,0.067635
70,200,11269,0.059641
71,200,11269,0.035088
72,200,11269,0.073917
73,200,11269,0.042032
74,200,11269,0.070745
75,200,11269,0.062922
76,200,11269,0.057599
77,200,11269,0.066282
78,200,11269,0.048983
79,200,11269,0.060322
80,200,11269,0.063738
81,200,11269,0.063283
82,200,11269,0.048159
83,200,11269,0.059121
84,200,11269,0.052384
85,200,11269,0.055406
86,200,11269,0.055745
87,200,11269,0.050860
88,200,11269,0.045586
89,200,11269,0.042736
90,200,11269,0.050303
91,200,11269,0.047482
92,200,11269,0.047170
93,200,11269,0.045630
94,200,11269,0.038254
95,200,11269,0.042847
96,200,11269,0.034452
97,200,11269,0.039277
98,200,11269,0.039304
99,200,11269,0.029701
