uid,status,bytes,seconds
0,200,24247,0.113214
1,200,24247,0.066131
2,200,24247,0.081001
3,200,24247,0.138206
4,200,24247,0.048550
5,200,24247,0.155795
6,200,24247,0.037351
7,200,24247,0.125906
8,200,24247,0.133446
9,200,24247,0.095899
10,200,24247,0.036050
11,200,24247,0.098994
12,200,24247,0.098102
13,200,24247,0.131440
14,200,24247,0.088831
15,200,24247,0.101835
16,200,24247,0.079914
17,200,24247,0.051514
18,200,24247,0.106839
19,200,24247,0.102105
20,200,24247,0.079624
21,200,24247,0.083579
22,200,24247,0.074079
23,200,24247,0.032838
24,200,24247,0.103659
25,200,24247,0.054065
26,200,24247,0.073314
27,200,24247,0.062144
28,200,24247,0.093287
29,200,24247,0.094012
30,200,24247,0.102416
31,200,24247,0.054921
32,200,24247,0.136265
33,200,24247,0.095136
34,200,24247,0.121024
35,200,24247,0.119474
36,200,24247,0.104861
37,200,24247,0.097124
38,200,24247,0.090279
39,200,24247,0.125619
40,200,24247,0.149069
41,200,24247,0.144961
42,200,24247,0.204239
43,200,24247,0.091101
44,200,24247,0.133818
45,200,24247,0.093401
46,200,24247,0.137052
47,200,24247,0.125248
48,200,24247,0.115769
49,200,24247,0.089697
50,200,24247,0.133149
51,200,24247,0.098148
52,200,24247,0.113274
53,200,24247,0.124918
54,200,24247,0.080104
55,200,24247,0.163914
56,200,24247,0.088561
57,200,24247,0.126871
58,200,24247,0.064509
59,200,24247,0.088637
60,200,24247,0.115792
61,200,24247,0.139874
62,200,24247,0.084763
63,200,24247,0.089457
64,200,24247,0.131508
65,200,24247,0.114396
66,200,24247,0.147293
67,200,24247,0.118040
68,200,24247,0.104311
69,200,24247,0.101400
70,200,24247,0.167205
71,200,24247,0.121218
72,200,24247,0.079659
73,200,24247,0.045215
74,200,24247,0.176879
75,200,24247,0.120074
76,200,24247,0.116780
77,200,24247,0.144324
78,200,24247,0.147178
79,200,24247,0.149664
80,200,24247,0.129580
81,200,24247,0.180575
82,200,24247,0.220718
83,200,24247,0.184619
84,200,24247,0.105584
85,200,24247,0.062715
86,200,24247,0.175805
87,200,24247,0.200923
88,200,24247,0.098445
89,200,24247,0.094164
90,200,24247,0.093836
91,200,24247,0.133329
92,200,24247,0.143819
93,200,24247,0.103100
94,200,24247,0.090396
95,200,24247,0.085550
96,200,24247,0.087659
97,200,24247,0.106669
98,200,24247,0.070650
99,200,24247,0.148836
100,200,24247,0.073848
101,200,24247,0.078326
102,200,24247,0.182106
103,200,24247,0.106863
104,200,24247,0.062403
105,200,24247,0.108237
106,200,24247,0.100359
107,200,24247,0.062519
108,200,24247,0.078935
109,200,24247,0.081888
110,200,24247,0.061996
111,200,24247,0.147385
112,200,24247,0.068616
113,200,24247,0.137651
114,200,24247,0.094220
115,200,24247,0.131789
116,200,24247,0.143730
117,200,24247,0.073495
118,200,24247,0.134292
119,200,24247,0.086701
120,200,24247,0.081861
121,200,24247,0.153301
122,200,24247,0.162769
123,200,24247,0.060994
124,200,24247,0.162513
125,200,24247,0.107644
126,200,24247,0.071836
127,200,24247,0.108480
128,200,24247,0.125220
129,200,24247,0.168063
130,200,24247,0.176705
131,200,24247,0.133951
132,200,24247,0.125743
133,200,24247,0.116749
134,200,24247,0.188856
135,200,24247,0.084785
136,200,24247,0.087132
137,200,24247,0.116417
138,200,24247,0.132279
139,200,24247,0.068889
140,200,24247,0.118903
141,200,24247,0.123885
142,200,24247,0.134504
143,200,24247,0.096477
144,200,24247,0.060750
145,200,24247,0.149887
146,200,24247,0.130222
147,200,24247,0.115069
148,200,24247,0.068912
149,200,24247,0.156503
150,200,24247,0.060901
151,200,24247,0.061916
152,200,24247,0.093826
153,200,24247,0.088836
154,200,24247,0.100231
155,200,24247,0.090002
156,200,24247,0.071135
157,200,24247,0.139357
158,200,24247,0.130261
159,200,24247,0.128879
160,200,24247,0.095060
161,200,24247,0.059222
162,200,24247,0.066580
163,200,24247,0.092617
164,200,24247,0.109341
165,200,24247,0.131115
166,200,24247,0.121346
167,200,24247,0.073819
168,200,24247,0.108224
169,200,24247,0.073780
170,200,24247,0.119731
171,200,24247,0.086497
172,200,24247,0.111312
173,200,24247,0.074478
174,200,24247,0.115312
175,200,24247,0.148069
176,200,24247,0.079589
177,200,24247,0.066976
178,200,24247,0.135519
179,200,24247,0.168912
180,200,24247,0.122219
181,200,24247,0.114037
182,200,24247,0.127794
183,200,24247,0.126346
184,200,24247,0.074623
185,200,24247,0.100385
186,200,24247,0.128907
187,200,24247,0.179004
188,200,24247,0.150227
189,200,24247,0.088184
190,200,24247,0.074282
191,200,24247,0.063129
192,200,24247,0.104779
193,200,24247,0.107448
194,200,24247,0.159020
195,200,24247,0.155271
196,200,24247,0.144339
197,200,24247,0.128280
198,200,24247,0.134602
199,200,24247,0.059045
200,200,24247,0.105355
201,200,24247,0.082974
202,200,24247,0.120031
203,200,24247,0.067396
204,200,24247,0.160077
205,200,24247,0.119868
206,200,24247,0.174253
207,200,24247,0.086256
208,200,24247,0.121801
209,200,24247,0.083928
210,200,24247,0.116691
211,200,24247,0.093277
212,200,24247,0.050479
213,200,24247,0.104913
214,200,24247,0.051285
215,200,24247,0.048681
216,200,24247,0.108256
217,200,24247,0.078558
218,200,24247,0.099772
219,200,24247,0.046048
220,200,24247,0.062574
221,200,24247,0.083076
222,200,24247,0.073638
223,200,24247,0.081206
224,200,24247,0.084902
225,200,24247,0.106701
226,200,24247,0.116537
227,200,24247,0.070571
228,200,24247,0.084766
229,200,24247,0.133848
230,200,24247,0.104080
231,200,24247,0.084773
232,200,24247,0.083587
233,200,24247,0.080310
234,200,24247,0.097729
235,200,24247,0.082113
236,200,24247,0.190276
237,200,24247,0.127996
238,200,24247,0.069027
239,200,24247,0.077069
240,200,24247,0.076683
241,200,24247,0.081623
242,200,24247,0.183675
243,200,24247,0.125953
244,200,24247,0.076977
245,200,24247,0.131629
246,200,24247,0.084210
247,200,24247,0.097871
248,200,24247,0.084863
249,200,24247,0.056727
250,200,24247,0.069959
251,200,24247,0.100905
252,200,24247,0.090601
253,200,24247,0.086945
254,200,24247,0.087507
255,200,24247,0.069422
256,200,24247,0.142284
257,200,24247,0.162847
258,200,24247,0.084853
259,200,24247,0.100735
260,200,24247,0.115363
261,200,24247,0.144213
262,200,24247,0.087175
263,200,24247,0.121215
264,200,24247,0.086827
265,200,24247,0.148222
266,200,24247,0.089632
267,200,24247,0.133647
268,200,24247,0.069782
269,200,24247,0.094496
270,200,24247,0.121866
271,200,24247,0.099887
272,200,24247,0.072120
273,200,24247,0.092212
274,200,24247,0.129592
275,200,24247,0.049457
276,200,24247,0.095950
277,200,24247,0.108534
278,200,24247,0.096936
279,200,24247,0.140237
280,200,24247,0.129551
281,200,24247,0.133699
282,200,24247,0.095873
283,200,24247,0.091312
284,200,24247,0.068037
285,200,24247,0.115046
286,200,24247,0.079161
287,200,24247,0.066538
288,200,24247,0.076610
289,200,24247,0.092789
290,200,24247,0.130402
291,200,24247,0.079460
