uid,status,bytes,seconds
0,200,24247,0.085004
1,200,24247,0.122620
2,200,24247,0.091628
3,200,24247,0.114221
4,200,24247,0.042214
5,200,24247,0.034046
6,200,24247,0.032323
7,200,24247,0.067728
8,200,24247,0.050210
9,200,24247,0.105154
10,200,24247,0.076490
11,200,24247,0.076176
12,200,24247,0.099318
13,200,24247,0.017627
14,200,24247,0.020129
15,200,24247,0.023986
16,200,24247,0.081997
17,200,24247,0.069055
18,200,24247,0.057893
19,200,24247,0.103771
20,200,24247,0.082337
21,200,24247,0.103236
22,200,24247,0.074387
23,200,24247,0.080423
24,200,24247,0.075338
25,200,24247,0.079080
26,200,24247,0.145599
27,200,24247,0.082443
28,200,24247,0.112922
29,200,24247,0.054605
30,200,24247,0.082488
31,200,24247,0.081967
32,200,24247,0.117741
33,200,24247,0.069134
34,200,24247,0.078232
35,200,24247,0.107563
36,200,24247,0.075696
37,200,24247,0.097616
38,200,24247,0.113447
39,200,24247,0.100001
40,200,24247,0.085020
41,200,24247,0.081576
42,200,24247,0.112098
43,200,24247,0.163947
44,200,24247,0.110323
45,200,24247,0.057144
46,200,24247,0.180956
47,200,24247,0.077013
48,200,24247,0.132258
49,200,24247,0.112101
50,200,24247,0.108390
51,200,24247,0.081214
52,200,24247,0.117845
53,200,24247,0.063785
54,200,24247,0.104527
55,200,24247,0.194854
56,200,24247,0.110395
57,200,24247,0.167588
58,200,24247,0.077330
59,200,24247,0.126720
60,200,24247,0.127589
61,200,24247,0.069066
62,200,24247,0.126562
63,200,24247,0.079941
64,200,24247,0.150749
65,200,24247,0.098735
66,200,24247,0.098236
67,200,24247,0.066889
68,200,24247,0.084728
69,200,24247,0.148802
70,200,24247,0.063029
71,200,24247,0.129188
72,200,24247,0.068229
73,200,24247,0.080333
74,200,24247,0.087743
75,200,24247,0.058188
76,200,24247,0.070821
77,200,24247,0.174557
78,200,24247,0.091672
79,200,24247,0.090598
80,200,24247,0.075732
81,200,24247,0.122804
82,200,24247,0.067979
