uid,status,bytes,seconds
0,200,11402,0.076430
1,200,11402,0.095365
2,200,11402,0.094665
3,200,11402,0.050104
4,200,11402,0.057795
5,200,11402,0.079703
6,200,11402,0.071254
7,200,11402,0.082009
8,200,11402,0.075575
9,200,11402,0.081736
10,200,11402,0.041146
11,200,11402,0.059538
12,200,11402,0.024127
13,200,11402,0.076558
14,200,11402,0.052129
15,200,11402,0.031977
16,200,11402,0.015004
17,200,11402,0.037703
18,200,11402,0.024949
19,200,11402,0.050779
20,200,11402,0.053048
21,200,11402,0.030720
22,200,11402,0.054239
23,200,11402,0.077278
24,200,11402,0.056303
25,200,11402,0.062510
26,200,11402,0.054557
27,200,11402,0.058341
28,200,11402,0.063603
29,200,11402,0.038968
30,200,11402,0.081964
31,200,11402,0.071862
32,200,11402,0.057067
33,200,11402,0.049421
34,200,11402,0.061481
35,200,11402,0.086561
36,200,11402,0.065095
37,200,11402,0.038544
38,200,11402,0.066039
39,200,11402,0.060162
40,200,11402,0.064827
41,200,11402,0.030739
42,200,11402,0.062578
43,200,11402,0.064535
44,200,11402,0.066321
45,200,11402,0.064367
46,200,11402,0.067290
47,200,11402,0.037376
48,200,11402,0.067068
49,200,11402,0.074605
50,200,11402,0.089149
51,200,11402,0.090722
52,200,11402,0.051554
53,200,11402,0.061185
54,200,11402,0.049532
55,200,11402,0.088298
56,200,11402,0.081411
57,200,11402,0.067381
58,200,11402,0.084746
59,200,11402,0.054955
60,200,11402,0.055844
61,200,11402,0.056882
62,200,11402,0.078428
63,200,11402,0.067853
64,200,11402,0.082082
65,200,11402,0.043157
66,200,11402,0.054782
67,200,11402,0.037998
68,200,11402,0.053860
69,200,11402,0.072799
70,200,11402,0.055362
71,200,11402,0.068156
72,200,11402,0.058972
73,200,11402,0.049173
74,200,11402,0.043772
75,200,11402,0.062871
76,200,11402,0.063687
77,200,11402,0.064246
78,200,11402,0.062382
79,200,11402,0.043870
80,200,11402,0.057909
81,200,11402,0.060275
82,200,11402,0.054884
83,200,11402,0.049071
84,200,11402,0.049476
85,200,11402,0.037393
86,200,11402,0.045055
87,200,11402,0.042516
88,200,11402,0.041090
89,200,11402,0.043197
90,200,11402,0.036484
91,200,11402,0.041652
92,200,11402,0.030444
93,200,11402,0.025968
94,200,11402,0.022026
95,200,11402,0.039006
96,200,11402,0.023980
97,200,11402,0.036482
98,200,11402,0.037373
99,200,11402,0.033345
